Pubchem_SID,Pubchem_CID,SMILES,Activity_Outcome
17387883,3459952,COC1=CC(=CC=C1)OCC(=O)NN=C2C3=CC=CC=C3C4=CC=CC=C42,Inactive
17387888,1718170,CCCCC(=O)NC(=S)NC1=CC=CC(=C1)NC(=O)CC,Inactive
17387889,3405198,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2OC3=CC=CC=C3)[N+](=O)[O-],Inactive
17387895,9663826,CC(C(=O)N/N=C/C1=CC=CC2=CC=CC=C21)N3C=C(C(=N3)OC)[N+](=O)[O-],Inactive
17387899,5063856,CCC(C)SC1=NN=C(O1)CSC2=NN3C(=CC(=NC3=N2)C)C,Inactive
17387900,4173677,CC1=CC=CC=C1NC(=O)C2=CC=CC(=C2)CN3C=C(C(=N3)[N+](=O)[O-])Br,Inactive
17387902,1813019,CCCN1C(=O)/C(=C/C2=CC=C(O2)C)/SC1=NC3=CC=C(C=C3)OC,Inactive
17387904,7285280,COC1=C(C=C(C=C1)C(F)(F)F)N/C=C\C2=NN=NN2C3=CC=CC=C3,Inactive
17387908,1765982,CCCCOC(=O)C1=CC=C(C=C1)NC(=S)NC(=O)C2=C(C=NN2C)Cl,Inactive
17387909,842941,CC1=CC(=CC=C1)NC(=S)NNC(=O)CCN2C=C(C=N2)C,Inactive
17387913,1815357,CCCCCCCCCCN1C=C(C(=O)NC1=O)C(=O)C,Inactive
17387919,4070961,CC1=C(C(=NN1C2=CC=CC=C2)C3=CC=CC=C3)C(=O)NC4=C(N(N=C4C)CC5=C(C(=C(C(=C5F)F)F)F)F)C,Inactive
17387920,3414515,CC(C)C1=CC=C(C=C1)C2=NN(C=C2C3C(=C(OC4=C3C(=O)CC(C4)(C)C)N)C#N)C5=CC=CC=C5,Inactive
17387924,4052184,CCC1=CC=C(C=C1)C2=CSC(=C2C(=O)OC(C)C)NC(=O)C3CCCO3,Inactive
17387930,3631374,CC1=C(C=CC(=C1)OC)NC(=O)C23CC4CC(C2)CC(C4)(C3)N5C=NC(=N5)Br,Inactive
17387932,135461894,C1C(=NC2=CC=CC=C2)NN(C1=O)C3=CC=CC=C3,Inactive
17387933,4658454,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=C(C(=CC(=N3)C4=CC=CS4)C(F)(F)F)C#N,Inactive
17387939,1801434,CCOC(=O)C1=C(SC2=C1CCCCC2)N3C(=O)NC4=CC(=C(C=C4N3O)Cl)Cl,Inactive
17387942,4105778,CN1C(=NN=N1)SCC(=O)NC2=CC=CC=C2[N+](=O)[O-],Inactive
17387943,844632,CN1C=C(C(=N1)C(=O)NC2=NC=C(C=C2)Br)[N+](=O)[O-],Inactive
17387947,1221192,CN1CCN(CC1)NC(=O)C2=CC=CC=C2F,Inactive
17387949,1022213,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)Br,Inactive
17387951,3900567,C1CN(N=C1N=CN(CCO)CCO)C2=CC=CC(=C2)C(F)(F)F,Inactive
17387952,54691802,CC(=O)C1=C(N(C(=O)C=C1O)C2=CC=CC=C2)C3=CC=CC4=CC=CC=C43,Inactive
17387954,1042628,COC(=O)C1=NN(C(=C1C(=O)C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,Inactive
17387956,1234269,CCOC(=O)C1=NN(C(=C1C(=O)C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,Inactive
17387958,1234278,C1=CC=C(C=C1)C2=NC3=NC=NC(=C3C(=C2)C4=CC=C(C=C4)F)N,Inactive
17387960,7313811,CC1=CC=C(C=C1)N=NC2=C3N=C(C=C(N3NC2=O)C)C,Inactive
17387962,899489,CC(C)CCNC(=S)NC1CCCC1,Inactive
17387965,727424,CCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CS2,Inactive
17387966,687010,CC1=CC=CC=C1C(=O)NNC(=O)C2=CC=C(C=C2)F,Inactive
17387968,9695436,CC\1=CC[C@@H](C/C1=N\NC(=O)CNC2=CC=CC=C2OC)C(=C)C,Inactive
17387971,824763,C1=CC=C(C=C1)C2=CC(=NC=N2)OC3=CC=CC=C3,Inactive
17387973,8209243,CCCCC1=NN2C(=N)CC(=O)N=C2S1,Inactive
17387976,4176854,CCOC(=O)C1=C(N=C2C(=C1C3=CC=C(C=C3)OC)C4=C(S2)C(=O)NC(N4)C5=CC=CC=C5)C,Inactive
17387977,990687,CCOC(=O)C1=C(N=C2C(=C1C3=CC=C(C=C3)OC)C4=C(S2)C(=O)N(N=N4)C5=CC=C(C=C5)OC)C,Inactive
17387986,844589,CC1=CC(=NO1)NC(=O)C2=C(C=NN2C)[N+](=O)[O-],Inactive
17387987,901979,CCCN1C(=NC(=C1S(=O)(=O)C2=CC=CC=C2)[N+](=O)[O-])CC,Inactive
17387989,1812009,CN=C1N(C(=O)/C(=C/C2=CC=C(O2)SC3=CC=C(C=C3)Cl)/S1)C,Inactive
17387991,7832117,C1C2CC3CC1CC(C2)(C3)N4N=C(N=N4)C5=CC(=CC=C5)[N+](=O)[O-],Inactive
17387994,1766009,CCCOC1=CC=C(C=C1)C(=O)NNC(=S)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,Inactive
17387995,4287529,C1=CC=C(C=C1)CC(=O)NC(C(Cl)(Cl)Cl)NC2=CC=CC3=CC=CC=C32,Inactive
17387999,6874042,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC=NN2)COC3=CC=C(C=C3)F,Inactive
17388005,833082,CC1=CC=CC=C1C(=O)NNC(=O)C2=C(OC=C2)C,Inactive
17388006,833120,C1CCC(=NNC(=O)COC2=CC=C(C=C2)[N+](=O)[O-])C1,Inactive
17388008,9653017,CC\1=CCC(C/C1=N\NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC(=C3)C)C(=C)C,Inactive
17388009,5902738,CC1=C(C=CC(=C1)Cl)OCC(=O)N/N=C/2\CCCC3=CC=CC=C32,Inactive
17388011,5957579,CCOC1=CC=C(C=C1)N/N=C(/C#N)\C(=O)N,Inactive
17388012,1790679,CCC(=O)NC(=S)NNC(=O)C1=CC=C(C=C1)OC,Inactive
17388020,6534293,CCCCC#C/C=C\1/CN2C3=CC=CC=C3N=C2S1,Inactive
17388025,5069358,CSC1=NC(=NN1C(=O)C2=CC=CC=C2)C3=CC=CC=C3,Inactive
17388030,828565,COC1=CC=C(C=C1)C(=O)N2C(=NC(=N2)C3=CC=CC=C3)SC,Inactive
17388318,2365301,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)OCC(=O)NCC3=CC=CO3)C,Inactive
17388362,4966967,COC1=CC=C(C=C1)NC(=O)CSC2=C3C=CC=C4C3=C(C=C2)C5=CC=CC=C5C4=O,Inactive
17388438,2468889,CCNC(=O)CN1C2=CC=CC3=C2C(=CC=C3)S1(=O)=O,Inactive
17388573,1035390,CC1=CC(=CC=C1)NC2=NC(=S)N(C23CCCCC3)C4=CC=C(C=C4)C(=O)O,Inactive
17388605,1214483,CC(C)NC(=O)N1CCN(CC1)C2=C(C=NC=C2)S(=O)(=O)N3CCOCC3,Inactive
17388610,1214446,CCOC(=O)C1=CN=CC(=C1)C(=O)O,Inactive
17388614,9666196,CCOC1=CC=C(C=C1)N(C(C)C(=O)N/N=C(\C)/C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3)S(=O)(=O)C,Inactive
17401113,1781841,CN1C(=O)/C(=C/C2=CC=C(C=C2)OC)/N=C1SC,Inactive
17401116,1796398,CC(C)(C)OC(=O)N[C@@H](COCC1=CC=CC=C1)C(=O)NC2=CC=CC=C2OC,Inactive
17401117,834555,CSC1=CC=C(C=C1)CNC2=CC=C(C=C2)Cl,Inactive
17401127,4046658,CC1=C(C=CC(=C1)C2C(=C(N(C3=C2C(=O)CC(C3)(C)C)NC4=CC=CC=C4)N)C#N)OC,Inactive
17401129,14743379,CS/C(=N/N=C/C1=CC=C(C=C1)[N+](=O)[O-])/N.I,Inactive
17401134,220463,C1=CC=C2C(=C1)C=C(N2)C3=CC=C(C=C3)Cl,Inactive
17401137,3663140,C1=CC=C2C(=C1)C3=C(C2=O)C(C(=C(N3)SCC(=O)N)C#N)C4=CC=C(C=C4)Cl,Inactive
17401139,1211370,C1=CC=C(C=C1)C#CC2=CC=CC=C2N,Inactive
17401140,1001112,CC1=C(C(=NN1C)C)CNC(=O)/C=C/C2=CC(=C(C=C2)OC)COC3=CC=C(C=C3)Br,Inactive
17401142,1817064,CCNC(=S)NNC(=O)C1=CC=CS1,Inactive
17401143,1240113,CC1=CC(=CC=C1)CSC2=CC=CC3=C2N=CC=C3,Inactive
17401153,840860,C1C2CC3CC1CC(C2)C3=NNC(=O)C4=C(C=CC(=C4)Cl)O,Inactive
17401156,4378728,CC(=O)C(C(=O)C)(N=NC1=CC=CC=C1)SC2=NN=C(N2C3=CC=CC=C3)C4=CC=CC=C4,Inactive
17401158,834546,C1=CC=C(C(=C1)CNC2=CC(=CC(=C2)Cl)Cl)F,Inactive
17401161,996839,CC1=CC(=CC=C1)NC(=S)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,Inactive
17401166,841803,CC1=C(C=NN1C)C2=C(C(=NC3=C2CCCCCC3)N)C#N,Inactive
17401171,994733,CC1=C(C(=NN1CC2=C(C=C(C=C2)Cl)Cl)C)NC(=O)C3=C(C4=CC=CC=C4S3)Cl,Inactive
17401172,1226136,CC1=CC=CC=C1CN2C(=C(C(=N2)C)NC(=O)C3=C(C4=CC=CC=C4S3)Cl)C,Inactive
17401183,4348626,CC1(CC2=C(C(C(=C(N2NC3=CC=CC=C3)N)C#N)C4=CC(=C(C=C4)OCC5=CC=CC=C5)OC)C(=O)C1)C,Inactive
17401184,988922,CCN1C(=NN(C1=S)CC(=O)NC2=CC=C(C=C2)OC)C3=CC=CC=C3Cl,Inactive
17401189,825709,CN1CCCN(CC1)C2C3CC4CC(C3)CC2C4,Inactive
17401190,1223803,CC1=CC=C(C=C1)NC(=O)NC2=NC(=CS2)C3=CC=C(S3)C,Inactive
17401191,1734121,CCN1C(=O)/C(=C/C=C/2\N(CCS2)C)/SC1=S,Inactive
17401198,9616045,CC1=CC(=NN1C/C(=N/NC(=O)C2=CC=C(C=C2)OC)/C)[N+](=O)[O-],Inactive
17401201,4445385,CC1(CC1(Br)Br)C(=O)NCCCNC(=O)C2(CC2(Br)Br)C,Inactive
17401207,852657,CN1C(=NNC1=S)CCNC(=O)C2=CC=CC=C2Cl,Inactive
17401208,4649699,COC1=CC2=C(C(=C1)OC)C(=O)C3=C(C2=O)C=C(C=C3OC)OC,Inactive
17401210,5079883,CCN1C=C(C=N1)C(=O)NC(=S)NC2=C(C3=C(S2)CC(CC3)C)C(=O)OCC,Inactive
17401211,6292742,CC1=CC=C(S1)/C=C/2\C(=O)N(C(=O)N2)CC3=CC=CC=C3,Inactive
17401215,9598137,C1=CC2=NC(=C(N2C=C1)/N=C/C3=CC=C(O3)C4=C(C=CC(=C4)[N+](=O)[O-])Cl)C5=CC=CO5,Inactive
17401216,4586733,CCCC(=O)NC1=C(C(=C(S1)C)C2=CC=C(C=C2)C(C)CC)C#N,Inactive
17401220,3502382,CC1=CC=C(C=C1)NC(C#N)C2=CC=CC=C2OCC3=CC=CC=C3,Inactive
17401234,4415371,CCN1C=CC(=N1)C(=O)NC2C3N(C2=O)C(=C(CS3)C)C(=O)O,Inactive
17401235,4231610,CC1=C(N2C(C(C2=O)NC(=O)C3=NN(C=C3)C)SC1)C(=O)O,Inactive
17401236,4121322,C1CCC(CC1)NC(=O)NNS(=O)(=O)C2=CC=C(C=C2)Cl,Inactive
17401239,135510930,C1COCCN1C2=NC(=NC(=N2)N/N=C/C3=CNC4=CC=CC=C43)NC5=CC=CC=C5,Inactive
17401244,1817063,CCNC(=S)NNC(=O)CC1=CC=CC=C1,Inactive
17401247,345125,CC(=O)NC1=NC=C(C=C1)[N+](=O)[O-],Inactive
17401253,697197,C1COC(OC1)CCSC2=NN=C(O2)C3=CC=CC=C3,Inactive
17401254,1733268,CN1CCN(CC1)NC(=O)CN2C(=O)/C(=C/C3=C(C=CC=C3Cl)Cl)/SC2=S,Inactive
17401261,1811102,CCC1=C(N=C(S1)N(C2=CC(=CC=C2)F)C(=O)CC3=CC=CC=C3)C4=CC=C(C=C4)C,Inactive
17401264,3439688,CC1(CC2=C(C(C(=C(O2)N)[N+](=O)[O-])C3=CC(=CC=C3)OC)C(=O)C1)C,Inactive
17401265,1823022,C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=CC=C(O3)Br)/S2)C4=CC=CC=C4,Inactive
17401266,5412083,CCC(=O)NC1=CC=C(C=C1)/C(=N\NC(=O)C2=CC=C(S2)C)/C,Inactive
17401274,3836104,CC(=O)NC1=CC=C(C=C1)NCN2C(=O)C3C4CCC(C4)C3C2=O,Inactive
17401280,11836343,CC1=NN(C(=O)C1C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,Inactive
17401281,9617650,CC(=O)OCC1=C(C=CC(=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC(=CC=C4)OC)OC,Inactive
17401289,1001722,C1=CC(=C(C(=C1)Cl)/C=C/C(=O)NCC2=CC=C(C=C2)S(=O)(=O)N)Cl,Inactive
17401299,9595521,CN(C)C1=NC(=NC(=N1)N/N=C/C2=C(C=C(C=C2)Cl)Cl)NCC3=CC=CC=C3,Inactive
17401300,265127,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N=S(C)C,Inactive
17401306,6852774,CC1=CC(=CC=C1)N/C(=N\S(=O)(=O)C2=CC=CC=C2)/C(F)(F)F,Inactive
17401309,996925,CC1=NN(C(=C1Cl)C(=O)NNC(=S)NC2=CC=CC=C2OC)C,Inactive
17401310,752833,CC1=CC=C(C=C1)N2C(=NNC2=S)C3=NN(C(=C3)C)C,Inactive
17401311,3827697,CC1(CC2=C(C(C(=C(N2C3=C(C4=C(S3)CCCC4)C#N)N)C#N)C5=CC(=C(C(=C5)OC)OC)OC)C(=O)C1)C,Inactive
17401316,9690007,C1CCN(CC1)C2=NC(=NC(=N2)N/N=C/C3=CC4=C(C=C3[N+](=O)[O-])OCO4)NC5=CC=CC=C5,Inactive
17401317,9667302,CCN(CC)C(=O)C1CCCN(C1)C2=C(C=C(C=C2)[N+](=O)[O-])/C=N/NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],Inactive
17401319,3886109,CC(C)C1=NN(C(C1)(C(=O)OC)O)C(=O)C2=CC=C(C=C2)Cl,Inactive
17401320,6877523,C1C2(CN3CN1CN(C2)C3)/C(=N\N=C\C4=CC=CC=C4Br)/C5=CC(=CC=C5)[N+](=O)[O-],Inactive
17401324,5895840,CCC(=O)NC1=CC=CC(=C1)C(=O)/C=C/C2=CC=CC=C2,Inactive
17401325,4668964,C1=C(C=NC(=C1C#N)NCC(CO)O)[N+](=O)[O-],Inactive
17401327,3573130,CC1=CC(=CC=C1)NC(C(Cl)(Cl)Cl)NC(=O)C2=CN=CC=C2,Inactive
17401329,3599792,CCCCSC1=NC(=CC(=N1)NC(=S)NC2=CC=C(C=C2)OC)C,Inactive
17401333,1008368,COC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCCO4,Inactive
17401342,1229843,CCC1=NOC(=C1C(=O)NC2=NC(=C(S2)C)C3=C(C=CC(=C3)C)C)C,Inactive
17401343,1020005,COC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)Cl)OC(=O)C3=CC=C(C=C3)OC,Inactive
17401344,9725859,C1=CC=C(C=C1)C2=CC=C(C=C2)OCC(=O)N/N=C/C3=CC=CC=C3Br,Inactive
17401348,9617969,C/C(=N\NC(=O)C1=CC(=CC=C1)Br)/C2=CC=C(C=C2)Br,Inactive
17401350,101246,C1=CC=C(C=C1)NN2C(=O)C3=CC=CC=C3C2=O,Inactive
17401351,1811580,CC1=C(C=C(C=C1)OCCNC(=O)C2=CC(=CN=C2)Br)C,Inactive
17401357,3409264,C1C(OC2=CC=CC=C2O1)C(=O)NC3=NN=C(S3)SCC4=C(C=C(C=C4)Cl)Cl,Inactive
17401391,7215654,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)Cl)NC(=O)C2=CC=CC=C2C,Inactive
17401395,1213610,COC1=CC=C(C=C1)OCC(=O)NNC(=O)C2=CC=C(C=C2)C3=CC=CC=C3,Inactive
17401400,5286239,CCOC(=O)CSC1=NC(=O)/C(=C\C2=CC=C(C=C2)Cl)/S1,Inactive
17401401,11835888,CC1(CC2=C(C(C(=C(O2)N)C#N)C3=C(C(=C(C=C3)OC)OC)[N+](=O)[O-])C(=O)C1)C,Inactive
17401402,831090,CC1=CC=C(C=C1)C2=CC(=CC=C2)OC(=O)C3=CC=CC=C3F,Inactive
17401406,996679,CC1=CC=CC=C1NC(=S)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,Inactive
17401412,271292,COC1=C(C=C(C=C1)CCNC(=O)CC2=CC(=C(C=C2[N+](=O)[O-])OC)OC)OC,Inactive
17401417,135510934,COC1=CC(=C(C=C1)C2=C(C=NN2)/C=N/NC(=O)C3=CC(=CC=C3)OC)OC,Inactive
17401420,1770002,CCCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)/C=C/C2=C(N(N=C2)C)C,Inactive
17401422,4405466,CC1=CC(=CC=C1)NC(=O)C23CCC(C2Br)(C3(C)C)C,Inactive
17401423,11957136,CC(C)OCC(CN1CCNCC1)O.Cl,Inactive
17401424,831041,CCC1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(CC5)C=C3)C2=O,Inactive
17401425,831037,C1CC2=CC=C3C4=C(C=CC1=C24)C(=O)N(C3=O)C5=CC6=CC=CC=C6C=C5,Inactive
17401428,834592,CSC1=CC=C(C=C1)CNC2=CC=CC=C2,Inactive
17401431,839576,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3O2)NC(=O)CC4=CC=CS4,Inactive
17401433,988924,CCN1C(=NN(C1=S)CC(=O)NC2=CC=CC=C2OC)C3=CC=CC=C3Cl,Inactive
17401436,7312196,CC1=CC(=C(C=C1NC(=O)C)S(=O)(=O)NC2=CC=CC=C2)C,Inactive
17401447,6858688,CC1=C(C=C(C=C1)/C=N/N2C(=NN=N2)N)[N+](=O)[O-],Inactive
17401454,5052216,CCC(C)(C1=NN=NN1C2=C(C=CC=C2C)C)N=CC3=CC=CC=C3,Inactive
17401455,4176848,C1=CC=C(C=C1)CNC(C(Cl)(Cl)Cl)NC(=O)C2=CN=CC=C2,Inactive
17401457,3380841,CC1=CC=C(C=C1)C2=NC(=NC(=N2)SC)C(Cl)Cl,Inactive
17401462,1221200,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)C=NC3=CC4=C(C=C3)NC(=O)N4)C,Inactive
17401464,3571971,CC1=C(C=C(C=C1)[N+](=O)[O-])N=C(C2=CC(=CC=C2)[N+](=O)[O-])N3CCOCC3,Inactive
17401468,1001133,CC1=NN(C=C1CNC(=O)/C=C/C2=CC(=C(C=C2)OC)COC3=CC=C(C=C3)Br)C,Inactive
17401471,6504838,C1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)NC3=CC=CC4=CC=CC=C43,Inactive
17401472,3344652,CC1(CC2=C(C(C(=C(N2NC3=CC=CC=C3)N)C#N)C4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)OC)C(=O)C1)C,Inactive
17401474,1761196,CC1=C(C(=NN1CC2=C(C=CC=C2Cl)Cl)C)NC(=O)C3=C4N=C(C=C(N4N=C3)C(F)F)C5=CC=CC=C5,Inactive
17401476,1762889,CC1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)C(F)F)C(=O)NC4=C(N(N=C4C)CC5=C(C=CC=C5Cl)Cl)C,Inactive
17401478,1009537,CC1=CC(=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=C(SC=C4)C(=O)OC)C,Inactive
17401482,7315478,CCN1C(=NNC1=S)CCNC(=O)C2=CC=CC=C2Cl,Inactive
17401483,835819,C1CCC(=CC1)CCNC(=O)COC2=CC=C(C=C2)Cl,Inactive
17401531,3743550,COC1=CC=CC(=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CSC=C4,Inactive
17401541,1400711,CC1=CC(=C(C=C1)OC)NC(=O)CCC(=O)NC2=NN=C(S2)C(F)(F)F,Inactive
17401543,1400460,CCCC1=NN=C(S1)NC(=O)CCC(=O)N2CCN(CC2)C3=CC=CC=N3,Inactive
17401711,4358416,C1=CC=C(C=C1)CNC2=NC(=C(C(=N2)NC3=CC(=CC=C3)F)[N+](=O)[O-])N,Inactive
17401760,4678346,C1=COC(=C1)C2=NC(=C(O2)OC(=O)C3=CC=CO3)C=NC4=CC=C(C=C4)Cl,Inactive
17401814,6323813,CN1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])N/N=C/3\CN4CCC3CC4,Inactive
17401836,3992742,CC1=CC=C(C=C1)CN2C(=CC3=C(C2=O)C(C(=C(O3)N)C#N)C4=CC=CS4)C,Inactive
17401845,11957173,CC1=CC(=CC(=C1)NC(=O)CCC2=NC3=CC=CC=C3N2)C,Inactive
17401854,5063932,C1=CC=C(C=C1)N2C(=O)C3=C(C=C(C=C3)C(=O)NCC4=CC=CO4)NC2=S,Inactive
17401867,4420121,CCCCNC(=O)C(CC)SC1=NC2=C(C(=C(S2)C(=O)OC)C)C(=O)N1N,Inactive
17401870,4117926,CC1=CC=C(C=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43,Inactive
17401873,135510952,CC1=CC=C(C=C1)N=CC2=C(OC(=N2)/C=C/C3=CC(=CC=C3)[N+](=O)[O-])O,Inactive
17401876,5217512,C1=CC=C(C=C1)C2=CC(=NC(=N2)NN)C3=CC=CC=C3O,Inactive
17401878,3456574,CC(C)NC(=O)C1=CC2=C(C=C1)C(=O)N(C(=S)N2)CCOC,Inactive
17401881,11957187,CC1=CC(=CC=C1)CCNC2=NC3=CC=CC=C3N4C2=NN=N4,Inactive
17401885,4374184,COC1=CC(=C(C=C1)C(=O)NN2C=NC3=CC=CC=C3C2=O)OC,Inactive
17401886,3567950,CC(C)NC(=O)CC1C(=O)N2C(=C3C=CC=CC3=NC2=S)N1,Inactive
17401890,135498904,CC1=CC=CC=C1OC/C(=C(\C#N)/C2=NC3=CC=CC=C3N2)/O,Inactive
17401892,3515101,CC1=CC(=C(C=C1Cl)OC)NC(=O)CNC(=O)CN2C=NC3=CC=CC=C3C2=O,Inactive
17401897,5062043,COC1=CC=CC=C1N2C(=C(SC2=S)C(=O)OC)N,Inactive
17401898,11957191,COCCNC(=O)CSC1=NC2=C(C=C(C=C2)N3CCOCC3)C(=O)N1CC4=CC=C(C=C4)OC,Inactive
17401911,3600895,CC1=CC2=C(C=C1)NC(=O)C(=N2)NC(=S)N,Inactive
17401916,11957201,CC1=CC=C(C=C1)OCCOC2=C(C=C(C=C2)/C=C\3/C(=N)N4C(=NC3=O)C=C(O4)C)OC,Inactive
17401917,6620684,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2)C#N)SCC(=O)N)C,Inactive
17401931,4374749,COC1=CC2=C(C=C1)NC(=O)C(=N2)NC(=S)N,Inactive
17401934,6864559,C1=CC=C(C=C1)/C=C(/C=N/NC(=O)CC2=CC(=O)NN2)\Cl,Inactive
17401935,5837173,C1=CC(=C(C(=C1)[N+](=O)[O-])O)/C=C/2\C(=O)NC(=S)N2,Inactive
17401951,11957226,COC1=CC=CC(=C1)C2C3=C(C(=O)N2C4=CC=C(C=C4)C(=O)O)NN=C3C5=CC=CC=C5,Inactive
17401953,135510956,CC1=NN=C(NC1=O)N/N=C(\C)/C(=O)O,Inactive
17401957,4646645,COC1=CC=CC(=C1)NC(=O)CC2=C(NC3=CC=CC=C32)C(=O)O,Inactive
17401959,3418920,CCOC1=C(C=C2C(=C1)C(=O)N(C(=O)N2)CCCC(=O)NCC3=CC=C(C=C3)OC)OCC,Inactive
17401963,6618836,CCOC1=CC(=CC(=C1OCC)OCC)C2=NOC(=C2C#N)N,Inactive
17401965,11957233,CC1=CC(=C(C=C1)C)NC(=O)CN2C(=C(N=N2)C(=O)NCC3=CC=CS3)N,Inactive
17401981,1520606,C1=CC=C(C=C1)CCN2C(=CC(=O)N=C2SCC(=O)NC3=CC=CC4=CC=CC=C43)N,Inactive
17401983,11957241,CC(=O)NC1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC4=NON=C43,Inactive
17401987,5184997,COC1=CC=C(C=C1)CNC(=O)CC2=C(NC3=CC=CC=C32)C(=O)O,Inactive
17401989,135510958,CC1=CC(=C(C=C1)NC(=O)C2=C(NC3=NC(=NN3C2C4=CC(=CC=C4)F)SC)C)C,Inactive
17401990,5049880,C1CC(OC1)CNC(=O)CCCN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,Inactive
17401993,11957245,CC1CCN(CC1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC4=NON=C43,Inactive
17401994,6621534,CCC1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=C(NC(=O)NC3=O)C,Inactive
17401996,4340474,CCCCNC(=O)CCN1C(=O)C2=CC3=C(C=C2NC1=S)OCO3,Inactive
17401998,5159290,CCCCN1C(=O)C2=C(C=CC(=C2)N3CCOCC3)N=C1SCC(=O)N,Inactive
17402000,135510959,C1=CC(=CC=C1/C(=C/C2=NC3=C(C=C(C=N3)Br)NC2=O)/O)F,Inactive
17402001,866901,CC1=CC(=CC=C1)NS(=O)(=O)C2=C(NN=C2C)C,Inactive
17402005,11957249,COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NC4=CC=CC=N4)Cl,Inactive
17402007,2813385,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)CCC(=O)O,Inactive
17402010,4099463,C1C2C=CC1C3C2C(=O)N(C3=O)CC(=O)NC4=CC=C(C=C4)C(=O)O,Inactive
17402016,11957253,C1=CC(=C(C=C1NC(=O)CCN2C(=O)C3=C(C=CS3)NC2=O)F)F,Inactive
17402019,11957254,COC1=CC(=CC(=C1OC)OC)NC(=O)CC2=C(NC3=CC=CC=C32)C(=O)O,Inactive
17402021,4057843,CC(C)C(C(=O)NC1=NC(=CS1)C(C)(C)C)NS(=O)(=O)C2=CC=CS2,Inactive
17402027,4448276,C1CCC(CC1)NC(=O)CCS(=O)(=O)C2=CC=CC3=NSN=C32,Inactive
17402032,5070248,CC(C)(C)C1CCC(CC1)C(=O)NN2C=C(C3=CC=CC=C3C2=O)C(=O)OC,Inactive
17402035,11957262,CN1C(C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)NC3=CC(=CC=C3)OC)C4=CN=CC=C4,Inactive
17402038,11957264,CCC(C)NC(=O)C1C(N(C(=O)C2=CC(=C(C=C12)OC)OC)C)C3=CC=CS3,Inactive
17402043,11957267,CN1C2=C(C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4)S/C(=C/C5=CC=CC=C5)/C1=O,Inactive
17402046,4117928,C1=CC=C2C(=C1)C(=NC(=S)N2)NC3=NC(=CS3)CC(=O)NCC4=CC(=CC=C4)Cl,Inactive
17402048,5018183,CCOC(=O)N1CCN(CC1)C(=O)C2=CC=CN3C2=NC4=C(C3=O)C=C(C=C4)Cl,Inactive
17402054,11957273,COC1=CC=CC(=C1)CNC(=O)CCNC(=O)CN2C=CC3=CC=CC=C3C2=O,Inactive
